labels,55,95,114,137,174,232,251,261,326,365,403,411,461,471,478,498,517,524,555,573,593,669,693,734,790,848,916,934,986
4,7.67,24.4,35.3,317,491,268,306,-11.8,9,392,171,4.05,162.0,201.0,13,308,476,0.237,505,578,290,496,9.41,3.48,-0.185,5.33,13,262,1.6
4,5.7,16.1,31.5,14,282,134,94,-6.2,276,302,317,3.13,106.0,182.0,49,172,133,0.382,22,116,66,100,7.58,4.13,-0.369,5.04,45,46,1.33
4,7.92,22.2,20.7,208,150,30,310,2.84,74,246,246,5.03,107.0,180.0,78,212,41,0.583,306,207,266,209,8.39,3.85,-0.72,4.78,237,237,2.09
4,4.32,10.3,11.2,308,57,219,100,-6.39,54,311,307,1.63,167.0,266.0,205,79,363,0.15,56,105,297,379,6.51,3.19,-1.05,6.13,53,266,3.22
4,12.1,25.0,32.4,631,421,44,688,-8.97,344,599,447,4.35,171.0,265.0,399,551,551,0.116,646,587,137,603,9.37,3.47,-0.244,7.5,9,457,1.89
4,10.4,21.5,27.3,291,730,311,21,2.6,204,509,381,1.93,162.0,265.0,191,277,216,0.484,728,475,84,384,5.28,3.99,0.154,7.29,207,305,1.94
4,8.92,26.2,38.1,407,508,429,618,-5.09,291,236,312,3.89,73.7,169.0,679,210,42,0.317,46,588,5,212,10.2,4.1,-0.262,5.17,165,534,0.327
4,8.74,12.4,38.4,433,81,86,43,-2.24,400,78,314,5.28,194.0,261.0,199,451,451,0.153,73,434,154,486,9.61,3.69,-0.407,5.77,426,16,3.05
4,8.17,14.9,20.6,153,129,37,116,-7.33,0,27,93,19.2,147.0,221.0,17,29,53,0.642,68,9,165,11,10.8,2.55,-0.304,5.13,11,103,1.98
4,10.4,14.4,44.5,454,384,169,21,0.723,368,200,64,3.91,166.0,218.0,12,126,168,0.2,55,359,159,215,11.2,2.84,0.269,4.41,417,138,2.07
4,15.6,23.1,31.3,28,192,41,82,-2.28,344,515,409,5.08,123.0,219.0,316,56,377,0.333,450,25,114,205,7.44,4.03,-0.0955,6.86,27,114,1.3
4,7.7,18.8,20.7,309,198,59,152,-7.77,342,457,33,1.38,158.0,218.0,286,159,159,0.418,113,123,406,354,11.8,3.57,-0.0193,4.56,404,436,1.7
4,9.82,13.5,35.3,87,61,104,41,-15.4,95,24,158,1.82,134.0,209.0,102,63,110,0.0962,101,179,159,119,9.34,3.45,0.17,2.54,100,37,2.81
4,10.7,18.8,25.8,219,159,76,47,-1.85,96,52,249,1.92,93.5,186.0,12,46,23,0.256,219,221,181,40,7.05,3.84,0.427,7.28,281,39,0.264
4,8.21,20.0,21.8,527,303,171,350,-6.63,211,288,446,4.27,159.0,209.0,245,274,274,0.0976,297,517,459,24,9.44,3.35,-0.25,6.77,255,46,2.15
4,10.2,18.7,38.2,203,297,190,129,-8.78,18,212,187,3.28,132.0,224.0,218,62,157,0.0875,186,160,128,207,15.8,3.96,0.0868,4.55,21,48,0.997
4,7.35,20.2,40.8,40,71,134,101,-6.1,9,87,217,3.99,166.0,233.0,66,21,207,0.128,17,10,11,152,13.1,3.36,0.0566,6.78,11,90,1.78
4,9.28,24.5,29.3,321,130,366,91,-11.1,444,350,41,7.04,155.0,245.0,425,21,21,0.256,270,79,213,496,10.6,3.63,-0.542,6.38,287,345,0.771
4,13.2,19.1,26.1,125,268,115,309,-6.7,11,324,119,3.54,144.0,220.0,63,180,129,-0.256,240,288,275,158,10.5,3.98,-0.0949,5.51,19,142,1.7
4,17.0,16.8,13.7,97,101,144,196,-3.69,307,552,608,2.17,165.0,263.0,423,71,55,0.284,137,654,311,117,12.0,4.16,0.124,6.22,312,184,1.92
4,4.6,17.1,30.1,81,563,129,528,-13.4,227,585,115,7.09,173.0,219.0,348,55,145,0.0694,9,203,291,567,9.16,3.16,0.109,4.17,152,102,1.83
4,8.23,29.1,24.2,576,417,388,247,-12.8,4,209,209,6.12,218.0,263.0,19,26,25,0.559,377,198,320,12,7.79,3.18,-0.0835,5.02,12,229,2.95
4,6.19,23.5,29.6,268,276,37,96,-8.02,292,333,607,4.62,153.0,213.0,307,305,305,0.392,385,538,294,229,7.79,3.45,-0.0914,4.76,298,8,3.2
4,14.2,17.9,18.3,192,212,188,125,0.164,99,123,135,1.87,192.0,280.0,352,158,186,-0.0723,138,307,109,311,7.36,4.32,-0.615,7.03,110,113,3.6
4,12.9,23.0,19.7,245,338,423,332,4.73,21,382,133,3.66,127.0,228.0,63,344,344,-0.147,218,308,174,410,7.54,3.79,0.148,5.04,101,207,0.7
4,15.7,22.0,30.3,138,295,181,105,-3.16,34,93,304,1.67,119.0,229.0,208,107,86,0.208,242,191,275,160,11.0,4.35,-0.255,4.35,137,281,1.04
4,8.15,9.58,23.4,140,400,306,324,-10.8,417,41,129,2.84,207.0,266.0,399,46,47,0.046,35,45,638,74,7.99,4.33,-0.164,5.14,430,284,3.11
4,11.1,30.0,30.5,886,274,373,27,-4.33,170,677,399,4.11,122.0,212.0,112,39,40,0.117,258,825,650,781,7.55,3.57,-0.4,6.27,117,409,1.8
4,9.03,22.5,33.3,439,694,754,193,-5.16,527,194,710,2.74,133.0,239.0,305,95,764,0.113,176,288,232,736,9.63,3.31,0.557,4.77,483,619,0.981
4,7.63,16.0,22.1,50,49,435,2,-7.86,469,273,73,4.62,137.0,184.0,241,50,50,0.173,89,531,487,58,7.93,3.73,0.563,3.35,472,136,1.32
4,5.79,14.3,29.2,93,206,263,121,-1.4,12,133,34,2.46,160.0,305.0,165,117,177,0.252,41,37,105,216,9.5,3.04,0.00109,4.04,154,33,4.3
4,18.2,27.9,17.0,355,143,420,145,-1.12,521,320,112,11.5,125.0,233.0,86,97,98,0.502,150,341,309,298,6.91,3.99,-0.312,4.61,341,342,1.27
4,10.4,28.4,34.9,58,196,51,44,-14.0,24,183,279,2.76,223.0,318.0,21,62,112,0.0783,30,213,90,55,11.6,3.55,0.126,3.93,38,33,3.96
4,11.5,27.5,33.6,687,152,259,342,2.23,904,670,353,2.01,141.0,200.0,677,45,45,0.308,769,467,753,338,9.56,3.66,-0.0893,4.12,906,683,1.62
4,13.5,19.5,36.1,320,317,303,89,-6.28,196,42,56,6.42,165.0,274.0,181,315,15,0.371,296,34,2,52,8.77,3.58,0.311,4.66,203,286,2.09
4,6.64,25.7,21.6,57,341,546,243,-10.5,0,449,4,3.66,134.0,216.0,573,11,12,0.132,205,506,307,18,6.81,4.03,-0.241,5.6,354,4,2.09
4,8.72,25.3,37.1,457,22,301,83,-7.65,0,212,166,4.98,163.0,245.0,50,300,53,0.152,466,432,98,97,13.9,3.82,-0.224,4.55,63,174,1.73
4,8.61,19.9,38.3,544,112,99,381,-6.75,344,53,29,4.43,178.0,284.0,411,26,26,0.2,6,346,347,219,13.5,4.61,-0.461,4.7,347,288,3.47
4,15.5,18.6,28.1,319,343,194,76,-0.304,99,254,16,2.44,146.0,279.0,66,81,81,0.37,218,290,153,70,7.21,4.13,-0.0415,9.43,147,70,2.54
4,6.5,17.2,19.6,161,736,222,311,-2.81,315,99,624,6.41,126.0,207.0,318,634,634,0.0537,270,162,361,45,11.1,4.64,-0.34,5.11,361,257,1.35
4,7.54,21.9,14.0,147,597,427,104,-9.65,332,133,490,6.39,147.0,210.0,562,167,168,0.103,384,416,90,393,8.88,3.12,0.106,4.89,294,292,1.64
4,9.76,22.6,28.1,77,358,279,25,-8.04,127,278,356,1.64,125.0,203.0,191,108,95,0.584,323,76,349,190,10.7,3.44,-0.682,4.68,130,246,2.73
4,7.3,36.3,31.7,416,222,634,175,-3.51,805,347,351,1.58,207.0,306.0,65,109,206,0.324,981,892,822,993,8.67,4.79,-0.106,5.17,821,1010,3.96
4,8.69,29.1,31.3,588,408,579,61,-2.1,143,592,54,1.6,145.0,222.0,346,594,582,0.624,166,238,40,507,10.4,3.95,-0.291,3.15,442,441,2.02
4,9.83,24.9,28.6,841,12,743,762,-8.09,438,794,181,2.51,198.0,279.0,443,517,54,0.137,802,177,591,816,8.37,3.82,-0.241,6.18,362,375,3.39
4,6.79,23.9,30.9,80,198,27,518,-5.44,310,75,419,3.23,175.0,275.0,358,9,9,0.114,54,546,617,355,8.4,3.85,0.357,4.1,326,616,2.68
4,7.61,18.1,40.6,228,172,96,125,-6.8,102,260,248,3.63,121.0,199.0,266,44,318,-0.00676,264,58,340,3,12.5,3.8,-0.553,3.78,146,251,0.98
4,7.08,18.1,30.6,507,7,627,218,-3.95,190,226,15,3.34,102.0,177.0,315,47,47,0.298,105,201,393,511,6.88,3.76,0.159,5.9,394,31,0.57
4,6.83,20.7,32.9,570,567,222,470,-8.46,272,512,467,2.13,107.0,204.0,279,320,560,0.2,147,17,147,172,13.8,3.11,-0.318,4.86,283,332,0.934
4,9.45,21.1,18.2,210,943,302,902,-3.15,273,621,55,2.12,135.0,219.0,251,291,487,0.142,384,683,125,172,12.9,3.61,-0.186,5.21,279,710,1.74
4,12.2,23.2,43.8,364,624,534,570,-11.7,204,31,46,1.61,105.0,207.0,422,275,144,0.358,124,408,408,260,8.61,4.65,0.0459,4.41,353,387,0.317
4,7.04,15.0,41.2,209,148,115,13,-9.81,245,114,202,2.67,141.0,242.0,15,229,284,0.396,15,254,74,32,10.2,3.85,0.183,4.82,5,73,1.09
4,8.64,24.7,25.7,431,393,109,316,-10.0,264,83,89,5.27,108.0,195.0,150,287,505,0.113,470,19,460,460,12.1,4.42,-0.0554,5.76,409,18,0.858
4,10.6,16.3,16.1,83,267,379,209,-3.66,306,268,259,1.43,132.0,192.0,195,11,12,0.261,79,17,3,86,6.02,5.25,-0.321,5.19,396,313,2.02
4,13.3,29.9,18.1,359,161,155,290,-8.01,258,152,86,3.8,119.0,201.0,100,148,148,-0.048,269,88,321,89,8.21,3.04,0.539,6.17,88,49,1.68
4,9.19,24.2,28.3,798,556,908,730,-3.65,846,892,754,2.59,128.0,220.0,229,613,284,0.306,198,585,104,261,10.2,3.95,-0.275,4.19,725,768,0.786
4,8.37,18.4,16.6,537,52,455,263,-3.41,54,158,553,4.62,115.0,198.0,216,101,23,0.417,407,377,4,334,7.18,4.02,-0.35,5.04,304,261,1.22
4,9.33,23.6,26.3,319,376,817,640,-8.87,839,580,661,8.57,163.0,255.0,728,199,177,0.461,29,675,426,675,8.89,3.18,-0.00479,5.21,721,666,3.31
4,9.48,25.4,20.0,307,135,175,372,-5.23,174,532,11,2.55,113.0,188.0,133,214,190,0.114,193,385,206,465,9.6,3.18,0.193,4.58,172,505,0.196
4,7.86,21.3,22.5,187,473,862,362,-10.8,170,11,956,6.24,169.0,232.0,274,494,164,0.0947,600,221,389,6,9.03,3.38,-0.157,6.09,464,6,1.78
4,8.28,24.5,28.4,2790,423,2300,621,-6.62,1610,1240,2450,3.29,112.0,207.0,2580,21,1650,0.175,135,1450,1760,897,7.72,3.31,0.266,4.21,1220,641,0.323
4,7.37,18.8,20.5,220,311,295,179,-7.08,239,209,85,9.63,146.0,222.0,214,124,98,0.0483,10,220,116,222,13.5,3.01,0.203,4.26,63,170,2.86
4,8.15,30.2,35.8,379,379,502,191,-0.944,270,462,195,3.04,146.0,202.0,557,233,410,0.561,164,291,206,97,7.35,3.38,-0.0163,4.46,499,566,2.47
4,17.8,22.9,16.4,184,123,55,66,-5.54,502,62,141,1.45,152.0,211.0,449,93,93,0.365,174,29,156,85,7.4,3.94,-0.185,4.25,448,47,2.07
4,7.69,13.0,26.5,219,402,257,2,-4.5,288,173,223,2.59,185.0,289.0,308,251,251,-0.0397,122,254,69,2,7.04,3.79,0.0901,4.19,290,68,4.4
4,4.86,17.2,17.0,105,262,232,285,-7.38,95,319,216,2.85,131.0,198.0,86,234,234,-0.176,97,90,307,188,14.9,3.23,0.0498,2.79,306,89,0.957
4,7.56,14.5,28.5,102,176,73,137,-17.9,37,104,85,1.85,158.0,229.0,21,52,9,0.283,40,69,35,129,13.1,2.77,0.194,2.65,43,89,2.37
4,6.73,16.7,35.1,120,24,80,47,-8.25,0,360,238,4.2,118.0,206.0,20,71,254,0.185,198,359,43,246,11.3,3.55,0.109,3.42,359,306,0.848
4,8.25,19.2,33.4,133,121,145,157,-4.82,54,160,79,4.67,54.9,0.0,154,83,84,-0.274,148,97,64,64,7.32,2.97,-0.00777,3.53,128,73,0.0
4,12.7,21.7,42.2,304,125,5,144,-2.32,86,19,22,2.31,98.2,209.0,104,145,146,0.444,297,143,286,136,15.7,3.99,-0.36,5.86,272,134,0.426
4,7.09,20.2,22.8,148,159,263,411,-11.9,217,284,367,9.57,154.0,231.0,229,25,364,0.399,228,2,2,322,11.5,3.45,-0.294,5.38,230,295,2.45
4,6.67,24.6,23.1,362,349,173,256,-8.04,8,20,54,5.8,168.0,236.0,190,326,104,0.38,105,258,375,353,6.98,3.95,0.106,5.16,58,354,1.68
4,9.24,21.3,28.2,581,333,144,531,-8.09,267,494,157,1.83,140.0,213.0,266,98,145,0.134,396,510,289,382,10.5,4.07,0.114,3.61,279,512,1.14
4,8.06,14.9,26.7,2,86,224,106,-7.1,51,132,172,4.04,111.0,197.0,208,215,215,0.306,115,61,22,178,17.0,2.71,0.269,2.98,135,60,1.6
4,8.0,20.4,30.0,672,194,311,539,-7.51,285,43,298,4.73,153.0,216.0,154,355,790,0.26,450,6,601,113,6.98,3.95,0.00426,4.21,67,501,1.62
4,7.28,17.3,31.3,438,369,139,31,-4.62,209,397,393,3.77,125.0,208.0,261,39,69,-0.092,132,119,474,168,8.13,3.71,0.013,4.18,473,474,0.976
4,7.03,20.1,29.5,269,31,118,235,-3.53,81,414,588,1.98,132.0,252.0,92,346,22,0.273,31,253,89,527,14.7,3.25,0.425,8.16,368,105,0.64
4,12.0,18.5,25.4,329,165,20,469,-9.94,68,329,68,1.72,142.0,222.0,382,317,407,0.687,380,471,53,306,8.0,4.03,0.262,6.01,293,306,1.7
4,10.9,23.4,24.7,257,381,327,593,0.413,10,85,86,1.57,156.0,279.0,481,66,65,-0.15,473,57,552,14,4.77,4.69,-0.641,5.55,552,338,2.87
4,5.45,16.9,24.6,37,189,61,24,1.74,108,76,165,3.28,53.6,114.0,295,374,139,0.391,142,168,455,292,6.72,3.56,0.593,8.31,431,431,0.0
4,7.15,20.6,33.9,293,137,498,194,-7.74,471,2,344,3.76,48.4,72.6,158,423,423,0.157,312,235,74,484,11.7,5.62,0.264,5.16,474,22,0.0
4,14.0,26.0,18.6,129,467,345,115,-7.96,555,162,194,1.58,119.0,211.0,396,344,345,0.457,343,74,110,250,9.56,2.99,0.328,5.31,433,421,1.14
4,8.75,28.2,22.2,312,114,228,47,-3.48,68,344,168,6.8,169.0,239.0,309,44,7,0.734,11,147,2,20,11.2,3.69,0.0142,4.65,301,300,3.67
4,8.56,15.1,29.8,148,5,233,657,-9.66,30,335,326,3.7,114.0,199.0,510,99,233,-0.056,174,593,251,168,9.9,4.02,-0.134,5.18,360,249,0.564
4,10.4,23.4,22.1,356,235,92,295,-5.44,22,272,207,4.03,120.0,210.0,194,291,264,0.237,269,79,80,403,7.56,4.06,0.12,4.81,224,389,1.58
4,9.16,29.7,6.64,162,51,212,54,-2.63,6,242,271,2.35,133.0,207.0,338,62,62,0.201,21,173,230,110,9.91,4.57,-0.0409,5.43,10,274,1.42
4,6.35,19.3,39.2,93,605,536,427,-8.24,498,11,110,1.5,135.0,189.0,432,94,479,0.23,155,121,505,8,9.34,3.73,0.279,3.92,416,334,1.54
4,8.74,10.3,24.4,114,5,402,31,-13.5,302,36,36,1.37,179.0,254.0,75,141,141,0.00129,231,72,369,200,11.6,3.08,0.321,4.71,200,72,3.47
4,9.31,17.2,21.0,11,279,221,64,-12.8,183,258,210,1.5,128.0,211.0,14,232,252,0.296,28,255,391,88,7.43,4.34,-0.547,3.98,7,218,0.437
4,6.7,11.8,24.2,257,257,137,107,-9.1,329,95,160,1.56,112.0,185.0,350,109,117,0.463,240,359,93,93,10.4,3.56,-0.411,4.97,288,290,0.425
4,9.91,22.7,27.1,540,541,516,209,-0.259,452,530,99,1.41,218.0,349.0,442,308,309,-0.0013,195,296,458,497,9.0,3.58,-0.274,5.21,460,106,3.36
4,6.32,19.5,13.2,366,374,368,304,-9.6,501,102,237,2.54,138.0,216.0,139,31,31,0.441,232,178,291,126,7.09,3.37,0.215,6.9,240,205,1.93
4,7.91,16.5,29.9,281,281,520,472,-2.15,39,78,65,3.14,82.7,180.0,37,162,163,-0.00434,295,294,44,207,9.76,4.18,0.588,5.45,237,252,0.0613
4,8.05,20.6,33.8,162,299,616,328,-5.3,254,448,148,2.96,126.0,204.0,565,248,120,0.236,390,1,544,325,8.63,2.85,0.28,3.76,280,14,2.15
4,7.01,17.1,21.5,62,472,86,201,-9.11,196,51,449,1.32,167.0,236.0,285,224,446,0.28,266,16,334,457,9.55,3.42,-0.25,4.79,197,439,1.69
4,13.4,29.3,38.0,200,200,131,88,-11.5,295,75,56,1.4,161.0,272.0,338,136,40,0.445,31,318,73,317,6.87,4.82,0.0887,4.76,317,336,2.94
4,8.25,16.0,32.4,561,128,149,146,-9.44,26,234,543,1.88,153.0,228.0,214,452,470,0.28,95,218,406,130,6.2,4.11,0.343,4.34,29,129,1.4
4,10.2,19.3,24.6,133,517,430,170,-8.05,304,117,427,3.25,157.0,231.0,496,422,422,0.256,318,35,75,13,9.44,3.87,-0.282,3.86,265,184,1.66
4,7.26,16.2,30.2,283,145,435,401,-10.6,26,72,54,1.61,146.0,235.0,52,217,217,0.25,49,394,70,45,9.11,3.34,0.102,4.82,69,122,2.27
4,15.7,17.2,10.6,45,164,106,269,-11.5,229,43,320,2.03,136.0,225.0,230,111,39,0.221,264,282,317,303,7.18,3.45,0.74,5.06,74,304,1.43
4,9.84,31.9,37.2,458,374,536,253,-2.05,695,403,76,2.0,170.0,296.0,141,714,714,0.42,462,689,274,518,9.9,4.49,-0.196,6.04,666,232,2.61
4,9.63,28.4,26.0,211,33,67,246,-3.42,144,222,53,2.17,135.0,196.0,175,212,316,0.517,243,259,222,35,12.5,3.02,0.243,4.23,149,303,1.57
4,5.18,18.9,32.4,488,444,259,144,-8.43,254,413,96,2.07,132.0,226.0,460,63,63,0.164,192,3,108,105,8.98,4.94,0.174,4.83,248,287,1.3
4,5.85,10.1,25.3,277,240,49,93,-6.26,138,70,70,2.51,112.0,200.0,144,188,171,0.153,311,105,148,61,12.3,3.05,-0.206,5.83,149,412,1.21
4,5.59,24.8,17.9,324,370,123,197,-14.8,504,118,324,1.87,162.0,237.0,311,446,527,-0.00981,15,542,604,622,16.7,3.21,0.225,3.64,508,392,1.2
4,5.66,15.2,31.0,303,306,327,55,-15.0,121,132,289,5.52,149.0,211.0,288,137,187,0.284,363,78,172,42,10.5,4.8,-0.292,3.44,323,78,1.36
4,16.2,19.1,25.3,315,337,263,293,-6.57,306,195,376,2.77,106.0,184.0,196,213,214,-0.0631,376,233,252,290,7.21,3.4,0.0447,6.06,194,204,1.11
4,7.66,16.6,23.9,149,80,327,297,-11.8,269,298,14,1.44,117.0,223.0,277,447,447,0.601,234,113,21,241,8.0,3.63,-0.374,7.53,272,173,1.21
4,7.66,17.8,11.5,541,438,340,290,-9.75,209,524,55,1.49,186.0,268.0,275,314,323,0.412,135,49,266,444,7.22,4.29,0.0478,4.39,267,215,3.48
4,14.9,20.6,37.7,104,487,222,154,-4.55,421,294,90,2.87,128.0,198.0,588,14,14,0.772,599,119,170,599,9.41,3.58,-0.0545,5.55,597,273,1.07
4,8.79,20.1,32.2,137,465,463,448,0.434,0,463,46,1.72,111.0,176.0,476,113,190,-0.354,429,62,505,51,10.3,4.11,-0.786,3.82,99,505,0.572
4,16.5,6.88,25.3,53,13,77,131,-6.39,33,118,167,1.63,105.0,195.0,33,133,134,0.858,136,44,125,154,11.0,4.7,0.346,4.81,45,44,0.125
4,8.86,22.7,32.4,183,522,5,203,-7.94,322,357,405,1.6,85.3,196.0,49,81,368,0.502,93,449,189,134,11.0,4.16,0.29,4.35,66,227,0.32
4,13.5,14.2,30.3,243,258,233,31,-4.62,242,312,41,2.26,127.0,206.0,147,72,72,0.278,10,4,22,66,8.31,3.82,0.211,6.15,57,57,1.25
4,10.9,17.8,18.3,101,342,280,126,-2.89,116,35,359,1.56,131.0,186.0,272,108,108,0.441,297,37,61,62,7.3,3.82,0.017,5.42,275,36,1.0
4,7.55,10.2,31.0,698,667,684,449,-8.23,504,597,390,2.05,133.0,206.0,518,681,681,0.229,402,555,127,672,10.8,2.91,0.671,5.17,206,671,0.7
4,3.99,18.0,14.9,82,37,250,251,-0.14,54,246,255,1.28,138.0,272.0,134,87,253,0.646,3,241,72,282,4.39,5.63,-0.91,8.41,160,241,2.71
4,8.02,20.3,26.8,91,89,34,303,-2.23,388,231,102,1.92,114.0,197.0,397,208,208,0.102,29,164,582,188,9.13,3.46,0.723,5.94,413,530,0.939
4,8.87,29.7,24.1,430,119,246,27,-5.46,185,244,220,2.14,125.0,199.0,172,382,299,0.178,495,241,340,364,6.8,4.54,-0.239,8.54,223,365,0.973
4,15.3,15.6,25.7,454,0,98,245,-6.64,21,473,476,2.1,121.0,204.0,169,72,73,0.274,190,467,174,559,7.83,4.17,0.151,5.51,175,559,1.59
4,10.2,20.2,34.6,270,393,113,427,-12.2,15,311,206,1.6,157.0,215.0,115,418,418,0.109,383,418,435,379,6.3,4.5,-0.0212,4.57,24,78,2.72
4,9.58,18.5,30.9,309,299,303,22,-0.489,73,363,35,2.32,80.6,175.0,133,223,224,0.0202,281,52,128,301,9.65,3.46,-0.0366,4.49,36,301,0.701
4,7.56,14.1,24.3,843,404,627,570,-9.56,710,800,78,2.72,137.0,188.0,30,329,329,0.115,457,165,152,424,8.59,3.93,-0.181,4.89,86,151,0.627
4,9.91,27.4,38.0,457,677,457,319,-4.2,508,644,73,2.68,131.0,209.0,511,176,176,0.118,230,708,368,613,11.1,3.86,0.137,4.96,351,351,1.04
6,8.17,17.5,48.2,1070,921,848,1150,-13.8,1210,614,1960,2.39,157.0,222.0,316,1010,1510,0.206,90,1250,1610,1940,9.04,3.26,-0.172,5.02,981,497,1.59
